ang_vel_x,ang_vel_y,ang_vel_z,proj_grav_x,proj_grav_y,proj_grav_z,vel_cmd_x,vel_cmd_y,vel_cmd_z,jpos_Joint_l_hip_yaw,jpos_Joint_l_hip_roll,jpos_Joint_l_hip_pitch,jpos_Joint_r_hip_yaw,jpos_Joint_r_hip_roll,jpos_Joint_r_hip_pitch,jpos_Joint_l_knee_pitch,jpos_Joint_r_knee_pitch,jpos_Joint_l_ankle_pitch,jpos_Joint_l_ankle_roll,jpos_Joint_r_ankle_pitch,jpos_Joint_r_ankle_roll,jpos_Joint_l_shoulder_pitch,jpos_Joint_l_shoulder_roll,jpos_Joint_l_shoulder_yaw,jpos_Joint_r_shoulder_pitch,jpos_Joint_r_shoulder_roll,jpos_Joint_r_shoulder_yaw,jpos_Joint_l_elbow_pitch,jpos_Joint_r_elbow_pitch,jpos_Joint_neck_pitch,jpos_Joint_neck_yaw,jpos_Joint_abdomen_yaw,jvel_Joint_l_hip_yaw,jvel_Joint_l_hip_roll,jvel_Joint_l_hip_pitch,jvel_Joint_r_hip_yaw,jvel_Joint_r_hip_roll,jvel_Joint_r_hip_pitch,jvel_Joint_l_knee_pitch,jvel_Joint_r_knee_pitch,jvel_Joint_l_ankle_pitch,jvel_Joint_l_ankle_roll,jvel_Joint_r_ankle_pitch,jvel_Joint_r_ankle_roll,jvel_Joint_l_shoulder_pitch,jvel_Joint_l_shoulder_roll,jvel_Joint_l_shoulder_yaw,jvel_Joint_r_shoulder_pitch,jvel_Joint_r_shoulder_roll,jvel_Joint_r_shoulder_yaw,jvel_Joint_l_elbow_pitch,jvel_Joint_r_elbow_pitch,jvel_Joint_neck_pitch,jvel_Joint_neck_yaw,jvel_Joint_abdomen_yaw,act_Joint_l_hip_yaw,act_Joint_l_hip_roll,act_Joint_l_hip_pitch,act_Joint_r_hip_yaw,act_Joint_r_hip_roll,act_Joint_r_hip_pitch,act_Joint_l_knee_pitch,act_Joint_r_knee_pitch,act_Joint_l_ankle_pitch,act_Joint_l_ankle_roll,act_Joint_r_ankle_pitch,act_Joint_r_ankle_roll,act_Joint_l_shoulder_pitch,act_Joint_l_shoulder_roll,act_Joint_l_shoulder_yaw,act_Joint_r_shoulder_pitch,act_Joint_r_shoulder_roll,act_Joint_r_shoulder_yaw,act_Joint_l_elbow_pitch,act_Joint_r_elbow_pitch,act_Joint_neck_pitch,act_Joint_neck_yaw,act_Joint_abdomen_yaw
-0.14255494,0.02423749,-0.04081334,-0.00274271,0.00832674,-0.99996161,0.00000000,0.00000000,0.00000000,-0.03130000,-0.00720000,-0.13900001,-0.04680000,-0.01980000,-0.20909999,0.36369997,0.35920000,0.16730000,-0.00530000,0.09330000,0.02380000,0.02280000,-0.02680001,0.00170000,-0.01790000,0.00950000,-0.00210000,-0.01740000,-0.00790000,-0.02960000,-0.00370000,0.00600000,-0.63970000,-0.20510000,-0.63209999,-0.63830000,0.00280000,-0.60759997,0.55629998,0.62860000,-0.53450000,-0.03000000,0.01370000,0.05850000,0.27260000,0.00830000,0.02050000,0.05180000,-0.15770000,-0.03780000,0.20299999,0.16769999,-0.19340000,0.01120000,-0.13060001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.11155178,0.02549266,-0.00171511,-0.00334706,0.00536219,-0.99998003,0.00000000,0.00000000,0.00000000,-0.03750000,-0.00990000,-0.15159999,-0.05490001,-0.02000000,-0.22179998,0.37659997,0.37259996,0.16970000,-0.00710000,0.09640001,0.02430000,0.02680000,-0.02599999,0.00190000,-0.01750000,0.00569999,-0.00280000,-0.01390000,-0.00520000,-0.03190000,-0.00370000,0.00340000,-0.62690002,-0.15500000,-0.60310000,-0.64539999,-0.02130000,-0.58719999,0.60470003,0.59969997,-0.24349999,-0.03580000,0.07670000,0.03720000,0.18160000,0.07000000,-0.00270000,0.03800000,-0.17710000,-0.02350000,0.17360000,0.12880000,-0.16610000,-0.00980000,-0.02360000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.12546472,0.03821078,0.04369897,-0.00383415,0.00254191,-0.99998945,0.00000000,0.00000000,0.00000000,-0.04190000,-0.01260000,-0.16410001,-0.06310000,-0.01990000,-0.23439999,0.38949996,0.38599998,0.17270000,-0.00890000,0.10000001,0.02440000,0.02900000,-0.02440000,0.00180000,-0.01750000,0.00189999,-0.00320000,-0.01100000,-0.00300000,-0.03370000,-0.00380000,0.00140000,-0.54740000,-0.15809999,-0.58859998,-0.63529998,-0.01770000,-0.57999998,0.59719998,0.57429999,-0.18940000,-0.02740000,0.08140000,-0.00610000,0.10330000,0.10120000,-0.01120000,0.00710000,-0.16800000,-0.01310000,0.14190000,0.12740000,-0.14760000,-0.02320000,-0.00380000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.12266352,0.02302793,0.06739447,-0.00428110,-0.00019195,-0.99999082,0.00000000,0.00000000,0.00000000,-0.04320000,-0.01530000,-0.17659999,-0.07120000,-0.01990000,-0.24720000,0.40259999,0.39919996,0.17569999,-0.01070000,0.10310000,0.02440000,0.02980000,-0.02230000,0.00160000,-0.01830000,-0.00160000,-0.00350000,-0.00850000,-0.00080000,-0.03530000,-0.00410000,-0.00040000,-0.46640000,-0.16360000,-0.56980002,-0.60670000,-0.03230000,-0.60869998,0.59859997,0.57990003,-0.13020000,-0.02310000,0.10000000,-0.02110000,0.05590000,0.11770000,-0.01440000,-0.02730000,-0.14860000,-0.00190000,0.10110000,0.10210000,-0.10480000,-0.01560000,0.06530000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.10355021,0.03122724,0.06059400,-0.00473645,-0.00268430,-0.99998522,0.00000000,0.00000000,0.00000000,-0.04820000,-0.01850000,-0.18900000,-0.07870001,-0.01970000,-0.25999999,0.41549999,0.41229999,0.17860000,-0.01290000,0.10590000,0.02440000,0.03020000,-0.02010000,0.00140000,-0.01930000,-0.00480001,-0.00350000,-0.00680000,0.00000000,-0.03650000,-0.00430000,-0.00100000,-0.61760002,-0.20770000,-0.58980000,-0.64459997,-0.00410000,-0.60829997,0.58910000,0.58789998,-0.20039999,-0.05800000,0.11880000,-0.04520000,0.04140000,0.11230000,-0.01570000,-0.02950000,-0.11350000,0.00660000,0.07660000,0.00060000,-0.08720000,-0.01070000,0.02980000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.10415508,-0.01691124,0.03960345,-0.00519997,-0.00488972,-0.99997455,0.00000000,0.00000000,0.00000000,-0.05520000,-0.02000000,-0.20150001,-0.08419999,-0.02000000,-0.27270001,0.42890000,0.42530000,0.18140002,-0.01380000,0.10790001,0.02200000,0.03040000,-0.01750000,0.00110000,-0.02060000,-0.00770000,-0.00340000,-0.00560000,0.00000000,-0.03730000,-0.00450000,-0.00050000,-0.20690000,0.00160000,-0.62210000,-0.47630000,0.02630000,-0.61159998,0.59619999,0.57359999,-0.02160000,0.12809999,0.08790000,-0.34130001,0.00910000,0.13310000,-0.02810000,-0.08540000,-0.11680000,0.00140000,0.03860000,0.00300000,0.01940000,-0.03200000,-0.10830000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.07730041,-0.01866605,0.03768481,-0.00478028,-0.00697322,-0.99996430,0.00000000,0.00000000,0.00000000,-0.06060000,-0.02000000,-0.21429999,-0.08720000,-0.02000000,-0.28509998,0.44220001,0.43829995,0.18280001,-0.01250000,0.10950001,0.01640000,0.03030000,-0.01490000,0.00070000,-0.02220000,-0.01000001,-0.00340000,-0.00470000,0.00000000,-0.03790000,-0.00490000,-0.00030000,0.09370000,0.00720000,-0.61809999,-0.24740000,0.03490000,-0.58190000,0.60560000,0.61570001,-0.19000000,0.22510000,-0.10240000,-0.32460001,-0.00030000,0.11460000,-0.00120000,-0.05910000,-0.07470000,0.01040000,0.03370000,-0.00990000,-0.03450000,0.00070000,-0.14080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.09474593,-0.02203602,0.06806795,-0.00424371,-0.00887525,-0.99995160,0.00000000,0.00000000,0.00000000,-0.05650000,-0.02000000,-0.22620000,-0.08920000,-0.02000000,-0.29680002,0.45400000,0.44989997,0.18510000,-0.01350000,0.11059999,0.01020000,0.02990000,-0.01230000,0.00070000,-0.02300000,-0.01189999,-0.00310000,-0.00450000,-0.00060000,-0.03760000,-0.00480000,-0.00120000,0.37380001,0.00630000,-0.46410000,0.22620000,0.02110000,-0.55260003,0.10110000,0.12500000,-0.08130000,-0.08720000,-0.21330000,-0.18179999,-0.04890000,0.11680000,-0.00860000,-0.05860000,-0.05730000,0.01390000,-0.05620000,-0.08490000,0.23420000,-0.01380000,0.02200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.36105445,-0.02934460,0.06153567,-0.00369252,-0.01325414,-0.99990535,0.00000000,0.00000000,0.00000000,-0.04910000,-0.02000000,-0.23720001,-0.07940000,-0.01990000,-0.30540001,0.45469999,0.44739997,0.18380000,-0.01430000,0.10619999,0.01150000,0.02840000,-0.00990000,0.00070000,-0.02430000,-0.01340000,-0.00280000,-0.00560000,-0.00230000,-0.03590000,-0.00480000,-0.00150000,0.58490002,0.00060000,-0.09800000,0.43849999,0.06220000,0.00000000,-0.62730002,-0.61960000,-0.28310001,-0.03150000,-0.44150001,-0.00170000,-0.03910000,0.10640000,0.01280000,-0.00090000,-0.07670000,0.01350000,0.00880000,-0.01580000,-0.09270000,-0.02260000,-0.23559999,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.02669977,0.05108379,0.12673371,-0.00384510,-0.01796956,-0.99983120,0.00000000,0.00000000,0.00000000,-0.03740000,-0.02000000,-0.23630001,-0.06810001,-0.01730000,-0.29890001,0.44430000,0.43519998,0.17729999,-0.01320000,0.10450000,0.01940000,0.02880000,-0.00810000,0.00090000,-0.02230000,-0.01459999,-0.00260000,-0.00450000,-0.00140000,-0.03810000,-0.00500000,-0.00650000,0.63559997,0.00180000,0.36739999,0.57429999,0.19130000,0.49370000,-0.64160001,-0.60750002,-0.32229999,0.05110000,-0.16599999,0.39890000,0.08020000,0.07780000,0.00940000,0.17160000,-0.01030000,0.01470000,0.06510000,0.07940000,-0.07020000,0.00520000,-0.11660000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.18061340,-0.01940028,0.04040875,-0.00448457,-0.01731257,-0.99984008,0.00000000,0.00000000,0.00000000,-0.02590000,-0.01720000,-0.22559999,-0.05900000,-0.01560000,-0.28829998,0.43339998,0.42420000,0.17189999,-0.01100000,0.10110000,0.01820000,0.03070000,-0.00660001,0.00110000,-0.01950000,-0.01570000,-0.00290000,-0.00130000,0.00000000,-0.04100000,-0.00510000,-0.00410000,0.46140000,0.09870000,0.63209999,0.65990001,0.13140000,0.64440000,-0.63489997,-0.66219997,-0.45109999,0.11250000,-0.18220000,-0.09090000,0.10750000,0.04980000,0.00660000,0.07050000,-0.02540000,-0.01770000,0.15580000,0.00020000,-0.04790000,-0.05030000,0.10430000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.19665985,-0.02148598,-0.05241537,-0.00404794,-0.01383700,-0.99989611,0.00000000,0.00000000,0.00000000,-0.01500000,-0.01440000,-0.21429999,-0.04890001,-0.01430000,-0.27689999,0.42309999,0.41279995,0.16960000,-0.00950000,0.09750000,0.01700000,0.03260000,-0.00620000,0.00160000,-0.01930000,-0.01620001,-0.00340000,0.00000000,0.00000000,-0.04260000,-0.00520000,-0.00380000,0.44459999,0.07120000,0.62639999,0.66100001,0.13600001,0.64539999,-0.63330001,-0.66500002,-0.51450002,0.11670000,-0.20150000,-0.09640000,0.08680000,-0.01650000,0.02040000,-0.03200000,0.01790000,-0.02560000,-0.00260000,-0.00040000,-0.08260000,-0.03840000,-0.01690000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.19549823,-0.01492878,-0.02109136,-0.00365949,-0.01018297,-0.99994147,0.00000000,0.00000000,0.00000000,-0.00390000,-0.01220000,-0.20330001,-0.03880000,-0.01280000,-0.26569998,0.41289997,0.40169996,0.16710000,-0.00830000,0.09380001,0.01580000,0.03310000,-0.00669999,0.00210000,-0.01920000,-0.01600000,-0.00340000,0.00000000,-0.00030000,-0.04370000,-0.00520000,-0.00460000,0.61189997,0.08770000,0.63010001,0.59429997,0.11560000,0.63459998,-0.61549997,-0.64520001,-0.19710000,0.03660000,-0.19550000,-0.09350000,-0.00390000,-0.03050000,0.02740000,0.02990000,0.04160000,0.00270000,0.00020000,-0.00050000,-0.04340000,-0.00020000,-0.04820000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.18329971,-0.01327051,0.02331528,-0.00332226,-0.00662482,-0.99997258,0.00000000,0.00000000,0.00000000,0.00770000,-0.01020000,-0.19230001,-0.02800000,-0.01080000,-0.25449997,0.40239996,0.39059997,0.16600001,-0.00700000,0.09100001,0.01420000,0.03250000,-0.00759999,0.00270000,-0.01780000,-0.01510000,-0.00290000,0.00000000,-0.00080000,-0.04420000,-0.00510000,-0.00500000,0.63110000,0.09380000,0.63020003,0.60820001,0.13959999,0.62650001,-0.63069999,-0.63279998,-0.16530000,0.06500000,-0.23520000,-0.12950000,-0.02950000,-0.04210000,0.02380000,0.09930000,0.07170000,0.02180000,-0.00030000,-0.00790000,-0.02650000,0.00210000,-0.01810000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.16627607,-0.01162532,0.03468389,-0.00303491,-0.00305056,-0.99999076,0.00000000,0.00000000,0.00000000,0.01940000,-0.00800000,-0.18120001,-0.01710000,-0.00860000,-0.24299999,0.39179999,0.37959999,0.16460000,-0.00560000,0.08980000,0.01230000,0.03220000,-0.00860000,0.00310000,-0.01550000,-0.01369999,-0.00230000,-0.00030000,-0.00090000,-0.04450000,-0.00500000,-0.00470000,0.63239998,0.12620001,0.63150001,0.63499999,0.11660000,0.63139999,-0.62989998,-0.62140000,0.17060000,0.10010000,0.14370000,-0.10670000,-0.00920000,-0.04200000,0.01870000,0.11580000,0.08970000,0.02990000,-0.01950000,-0.00210000,0.02590000,0.00810000,0.01860000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.33986712,0.01610094,0.01506826,-0.00278537,-0.00243094,-0.99999321,0.00000000,0.00000000,0.00000000,0.02900000,-0.00730000,-0.18980001,-0.00610000,-0.00770000,-0.24990000,0.39379996,0.38059998,0.16130000,-0.00470000,0.09260000,0.01110000,0.02950000,-0.00929999,0.00370000,-0.01650000,-0.01140000,-0.00170000,-0.00320000,-0.00300000,-0.03930000,-0.00480000,-0.00500000,0.60930002,0.02370000,-0.61760002,0.62410003,0.05810000,-0.60560000,0.04990000,-0.06160000,-0.07810000,0.04630000,-0.28430000,-0.05550000,-0.17110001,-0.03490000,0.03300000,-0.10800000,0.12920000,0.02920000,-0.14330000,-0.11160000,0.16900000,0.00870000,-0.02790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.30664411,0.06862526,0.01289858,-0.00316222,-0.00820236,-0.99996138,0.00000000,0.00000000,0.00000000,0.02310000,-0.01010000,-0.20169999,-0.01090000,-0.00650000,-0.26239997,0.39519995,0.38330001,0.15700001,-0.00600000,0.08840001,0.01050000,0.03090000,-0.01060000,0.00450000,-0.01380000,-0.00839999,-0.00050000,-0.00830000,-0.00780000,-0.03710000,-0.00420000,-0.00480000,-0.36010000,-0.19700000,-0.60530001,-0.55930001,0.05300000,-0.61960000,-0.13240001,-0.00170000,-0.30770001,-0.10690000,-0.25839999,-0.00110000,0.20320000,-0.06090000,0.04150000,0.27350000,0.17309999,0.06900000,-0.33340001,-0.31920001,0.33469999,0.03640000,-0.07540000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.12428752,0.02584487,-0.00288339,-0.00439859,-0.01335665,-0.99990112,0.00000000,0.00000000,0.00000000,0.01180000,-0.01330000,-0.21389998,-0.02210000,-0.00610000,-0.27530003,0.40380001,0.39330000,0.15630001,-0.00720000,0.08910000,0.01070000,0.03530000,-0.01109999,0.00530000,-0.00840000,-0.00560001,0.00010000,-0.00870000,-0.00770000,-0.03680000,-0.00370000,-0.00500000,-0.27970001,-0.08910000,-0.61849999,-0.55669999,-0.01650000,-0.62250000,0.63349998,0.60189998,0.16509999,-0.05270000,0.11950000,0.01390000,0.19509999,0.03370000,0.03000000,0.22130001,0.11310000,0.01610000,0.11010000,0.13360000,0.07940000,-0.02820000,-0.10050000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.10299277,0.02010015,-0.04153687,-0.00484181,-0.01527531,-0.99987161,0.00000000,0.00000000,0.00000000,0.00150000,-0.01600000,-0.22629999,-0.03290000,-0.00660000,-0.28799999,0.41700000,0.40669996,0.15549999,-0.00970000,0.09160000,0.01120000,0.03730000,-0.01080000,0.00550000,-0.00670000,-0.00409999,-0.00010000,-0.00400000,-0.00230000,-0.03810000,-0.00450000,-0.00410000,-0.56500000,-0.17370000,-0.58600003,-0.57920003,-0.03300000,-0.60519999,0.62879997,0.62739998,-0.06970000,-0.09680000,0.11100000,0.01110000,0.01130000,0.01630000,0.00290000,-0.04820000,0.06140000,-0.02630000,0.27669999,0.31189999,-0.07230000,-0.02720000,0.04670000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.08333252,0.02293632,-0.04078814,-0.00513326,-0.01705681,-0.99984139,0.00000000,0.00000000,0.00000000,-0.00960000,-0.01930000,-0.23860000,-0.04410000,-0.00750000,-0.30089998,0.43030000,0.41999996,0.15899999,-0.01310000,0.09390000,0.01200000,0.03720000,-0.01060000,0.00510000,-0.00670000,-0.00430000,-0.00050000,-0.00100000,0.00000000,-0.03880000,-0.00450000,-0.00360000,-0.62239999,-0.17950000,-0.61989999,-0.64639997,-0.06220000,-0.62220001,0.62379998,0.58649999,0.09530000,-0.12740000,0.08160000,0.07380000,-0.03650000,0.01830000,-0.02110000,0.01410000,-0.04720000,-0.01140000,0.10910000,0.00110000,0.02440000,-0.04980000,0.03420000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.07698923,0.00836747,-0.05080990,-0.00547176,-0.01881677,-0.99980795,0.00000000,0.00000000,0.00000000,-0.02000000,-0.02000000,-0.25059998,-0.05530000,-0.01020000,-0.31379998,0.44389999,0.43269998,0.16220000,-0.01320000,0.09670000,0.01350000,0.03660000,-0.00960000,0.00440000,-0.00670000,-0.00680000,-0.00040000,0.00000000,0.00000000,-0.03870000,-0.00470000,0.00080000,-0.62459999,0.00410000,-0.62379998,-0.61430001,-0.16220000,-0.62930000,0.60570002,0.63120002,0.07870000,0.02780000,0.21840000,-0.01630000,-0.02260000,0.08940000,-0.03850000,-0.00940000,-0.15750000,0.01430000,0.00200000,0.00110000,0.04500000,-0.00930000,0.14900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.05922594,0.03271013,-0.04228858,-0.00561376,-0.02053602,-0.99977338,0.00000000,0.00000000,0.00000000,-0.03100000,-0.01990000,-0.26260000,-0.06670000,-0.01310000,-0.32690001,0.45769995,0.44559997,0.16540000,-0.01240000,0.09750000,0.01490000,0.03590000,-0.00810000,0.00350000,-0.00640000,-0.00980000,-0.00020000,0.00000000,-0.00020000,-0.03790000,-0.00480000,0.00460000,-0.63940001,0.00470000,-0.62269998,-0.62169999,-0.15170000,-0.62919998,0.58850002,0.63249999,0.06350000,0.04630000,0.07550000,0.00840000,-0.04460000,0.08860000,-0.04910000,0.02500000,-0.12710001,0.01580000,0.00220000,-0.00470000,0.07540000,-0.01380000,0.04730000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.06193694,0.05114670,-0.01397201,-0.00621324,-0.02218989,-0.99973446,0.00000000,0.00000000,0.00000000,-0.04230000,-0.02000000,-0.27469999,-0.07800001,-0.01660000,-0.33990002,0.47130001,0.45859998,0.16820000,-0.01110000,0.09890001,0.01990000,0.03490000,-0.00700000,0.00270000,-0.00530000,-0.01140000,0.00000000,0.00000000,-0.00060000,-0.03690000,-0.00500000,0.00760000,-0.60640001,0.00030000,-0.62500000,-0.61790001,-0.18470000,-0.62269998,0.62910002,0.62870002,0.09160000,0.04150000,0.11260000,0.16170000,-0.05510000,0.05980000,-0.03860000,0.07380000,-0.03230000,0.00710000,-0.00350000,-0.00830000,0.08740000,-0.01620000,0.07380000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.06827821,0.01860527,-0.00689263,-0.00677312,-0.02386302,-0.99969232,0.00000000,0.00000000,0.00000000,-0.05310000,-0.02000000,-0.28700000,-0.08880000,-0.02000000,-0.35270000,0.48460001,0.47179997,0.17110001,-0.01070000,0.10100000,0.02280000,0.03380000,-0.00660001,0.00210000,-0.00380000,-0.01120000,-0.00020000,0.00000000,-0.00040000,-0.03610000,-0.00520000,0.01050000,-0.60290003,0.00230000,-0.62989998,-0.57319999,0.03780000,-0.61199999,0.63929999,0.62669998,-0.07810000,0.20790000,0.02000000,-0.03940000,-0.03130000,-0.02430000,-0.02450000,0.07280000,0.09660000,-0.00180000,0.01480000,0.03960000,-0.00620000,-0.02510000,0.00970000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.06255142,0.05214795,-0.00309459,-0.00747250,-0.02512910,-0.99965632,0.00000000,0.00000000,0.00000000,-0.06400000,-0.02000000,-0.29909998,-0.09780000,-0.02000000,-0.36540002,0.49790001,0.48509997,0.17150001,-0.00620000,0.10330001,0.02170000,0.03270000,-0.00780000,0.00170000,-0.00250000,-0.00880000,-0.00050000,0.00000000,0.00000000,-0.03590000,-0.00510000,0.01090000,-0.65319997,0.00780000,-0.61860001,-0.62620002,0.00750000,-0.62959999,0.51349998,0.59789997,-0.35749999,0.21210000,0.12850000,-0.20050000,-0.08190000,-0.07130000,-0.01740000,0.05750000,0.16300000,-0.01970000,-0.00030000,0.00100000,0.06650000,-0.00550000,-0.10950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
